date,Momentum-20d,MeanReversion-20d/1σ,RSI-14d(oversold<40),BollingerBands-20d/2σ,SMACross-10/30d,Buy&Hold
2021-08-18,1119230.8017720087,1059555.3523019345,1104519.4515138569,1062070.7199185959,1095812.639940891,1214324.4363659553
2021-08-19,1119230.8017720087,1101737.2302979883,1104519.4515138569,1062070.7199185959,1139437.9540729914,1262667.8146624572
2021-08-20,1176780.9056311816,1101737.2302979883,1104519.4515138569,1062070.7199185959,1198027.0962715116,1327593.3543799229
2021-08-23,1241341.0417875424,1101737.2302979883,1104519.4515138569,1062070.7199185959,1263752.8333940168,1400427.3095443093
2021-08-24,1232013.1762308003,1101737.2302979883,1104519.4515138569,1062070.7199185959,1254256.5578903274,1389904.0147963902
2021-08-25,1255756.8340115987,1101737.2302979883,1104519.4515138569,1062070.7199185959,1278428.8955360826,1416690.5832456392
2021-08-26,1247559.6188253707,1101737.2302979883,1104519.4515138569,1062070.7199185959,1270083.68372981,1407442.8393762556
2021-08-27,1279670.089347974,1101737.2302979883,1104519.4515138569,1062070.7199185959,1302773.8927364498,1443668.4843266685
2021-08-30,1282609.7803113107,1101737.2302979883,1104519.4515138569,1062070.7199185959,1305766.6583497336,1446984.9166108612
2021-08-31,1265480.4271980207,1101737.2302979883,1104519.4515138569,1062070.7199185959,1288328.0433338676,1427660.320801046
2021-09-01,1268646.2482354601,1101737.2302979883,1104519.4515138569,1062070.7199185959,1291551.0216866345,1431231.8632609458
2021-09-02,1266102.2849018031,1101737.2302979883,1104519.4515138569,1062070.7199185959,1288961.1283674466,1428361.8737842406
2021-09-03,1291372.3206827955,1101737.2302979883,1104519.4515138569,1062070.7199185959,1314687.4020047144,1456870.4359195125
2021-09-07,1281139.9348296418,1101737.2302979883,1104519.4515138569,1062070.7199185959,1304270.2755430914,1445326.7004687649
2021-09-08,1262879.9313458374,1101737.2302979883,1104519.4515138569,1062070.7199185959,1285680.5968298083,1424726.5537804137
2021-09-09,1253721.6633446724,1101737.2302979883,1104519.4515138569,1062070.7199185959,1276356.9808807315,1414394.591664275
2021-09-10,1270737.9514209114,1101737.2302979883,1104519.4515138569,1062070.7199185959,1293680.489526856,1433591.6323862367
2021-09-13,1252308.35038153,1101737.2302979883,1104519.4515138569,1062070.7199185959,1274918.1512589604,1412800.1530661054
2021-09-14,1257396.277048844,1101737.2302979883,1104519.4515138569,1062070.7199185959,1280097.9378973364,1418540.1320195158
2021-09-15,1262992.9963828893,1101737.2302979883,1104519.4515138569,1062070.7199185959,1285795.7031995503,1424854.1088682676
2021-09-16,1257396.2770488441,1101737.2302979883,1104519.4515138569,1062070.7199185959,1280097.9378973367,1418540.1320195158
2021-09-17,1238062.155713051,1101737.2302979883,1104519.4515138569,1062070.7199185959,1260414.7486715075,1396728.2119965558
2021-09-20,1193571.0636333174,1101737.2302979883,1064827.35980877,1062070.7199185959,1215120.3921781525,1346535.2849261775
2021-09-21,1201089.8885972367,1108677.5538725457,1071535.1720028953,1068761.1668351484,1222774.965765975,1355017.6982684394
2021-09-22,1201089.8885972367,1144944.65826591,1106587.2733180611,1103722.524782547,1262774.4292512124,1399343.0912975539
2021-09-23,1230705.2037483742,1144944.65826591,1106587.2733180611,1130937.049458148,1293910.7022663397,1433846.7425619438
2021-09-24,1208753.7409468843,1144944.65826591,1106587.2733180611,1130937.049458148,1270831.875133131,1408271.9474473037
2021-09-27,1185707.4420954448,1144944.65826591,1106587.2733180611,1130937.049458148,1246601.9843025052,1381421.6014541278
2021-09-28,1185707.4420954448,1094146.3287832907,1057490.7650235712,1130937.049458148,1191293.3736416232,1320131.3817404893
2021-09-29,1185707.4420954448,1084525.8335014626,1048192.570944906,1120993.0645795844,1191293.3736416232,1308523.8687458145
2021-09-30,1185707.4420954448,1095044.9464744506,1058359.2776572928,1131865.8832105412,1191293.3736416232,1321215.5999872445
2021-10-01,1185707.4420954448,1096419.3029432832,1059687.591097102,1133286.4524789073,1191293.3736416232,1322873.8161293408
2021-10-04,1185707.4420954448,1043030.840115556,1008087.7228583558,1078102.800130836,1191293.3736416232,1258458.4967632894
2021-10-05,1185707.4420954448,1081037.0824651956,1044820.6983669287,1117387.0041291167,1191293.3736416232,1304314.550846647
2021-10-06,1185707.4420954448,1094199.1886474767,1057541.8540020254,1130991.6867377006,1191293.3736416232,1320195.159284416
2021-10-07,1185707.4420954448,1094199.1886474767,1076700.220922352,1151480.6665699054,1191293.3736416232,1344111.7382569597
2021-10-08,1185707.4420954448,1094199.1886474767,1076700.220922352,1138149.1703590841,1191293.3736416232,1328550.0175388246
2021-10-11,1185707.4420954448,1094199.1886474767,1076700.220922352,1130718.500339938,1191293.3736416232,1319876.2715647821
2021-10-12,1185707.4420954448,1094199.1886474767,1076700.220922352,1129407.2056306768,1191293.3736416232,1318345.610510539
2021-10-13,1185707.4420954448,1094199.1886474767,1090659.6645490362,1144049.996550759,1191293.3736416232,1335437.9922829173
2021-10-14,1185707.4420954448,1094199.1886474767,1132694.2578577457,1188142.2811496635,1191293.3736416232,1386906.4702318313
2021-10-15,1185707.4420954448,1094199.1886474767,1132694.2578577457,1188142.2811496635,1191293.3736416232,1394304.665327338
2021-10-18,1185707.4420954448,1094199.1886474767,1132694.2578577457,1188142.2811496635,1191293.3736416232,1417264.5811409804
2021-10-19,1189335.7431512673,1094199.1886474767,1132694.2578577457,1188142.2811496635,1191293.3736416232,1421601.4541280014
2021-10-20,1179357.9152477551,1094199.1886474767,1132694.2578577457,1188142.2811496635,1191293.3736416232,1409675.053413693
2021-10-21,1210785.405275395,1094199.1886474767,1132694.2578577457,1188142.2811496635,1191293.3736416232,1447240.0267865683
2021-10-22,1212599.5558033062,1094199.1886474767,1132694.2578577457,1188142.2811496635,1193078.31876342,1449408.463280079
2021-10-25,1236076.7979292173,1094199.1886474767,1132694.2578577457,1188142.2811496635,1216177.6085749092,1477470.5826078637
2021-10-26,1318834.0764230536,1094199.1886474767,1132694.2578577457,1188142.2811496635,1297602.6051604087,1576389.5532383046
2021-10-27,1304641.016410571,1094199.1886474767,1132694.2578577457,1188142.2811496635,1283638.0345016448,1559424.7265537805
2021-10-28,1330786.126959881,1094199.1886474767,1132694.2578577457,1188142.2811496635,1309362.2436098943,1590675.723077904
2021-10-29,1364187.8396208363,1094199.1886474767,1132694.2578577457,1188142.2811496635,1342226.2332053313,1630600.4655760706
2021-11-01,1378060.7554225111,1094199.1886474767,1132694.2578577457,1188142.2811496635,1355875.8135484841,1647182.6269970345
2021-11-02,1408687.8849231312,1094199.1886474767,1132694.2578577457,1188142.2811496635,1386009.8870752903,1683790.9372110078
2021-11-03,1419199.2865113232,1094199.1886474767,1132694.2578577457,1188142.2811496635,1396352.0691045253,1696355.1133645843
2021-11-04,1590102.937714262,1094199.1886474767,1132694.2578577457,1188142.2811496635,1564504.3992549798,1900634.5865620712
2021-11-05,1587488.426659331,1094199.1886474767,1132694.2578577457,1188142.2811496635,1561931.9783441548,1897509.4869096589
2021-11-08,1643620.3782876455,1094199.1886474767,1132694.2578577457,1188142.2811496635,1617160.2803479882,1964603.4631206351
2021-11-09,1635776.8451228526,1094199.1886474767,1132694.2578577457,1188142.2811496635,1609443.0176155136,1955228.1641633979
2021-11-10,1571854.717698213,1094199.1886474767,1132694.2578577457,1188142.2811496635,1546549.9512651407,1878822.6665391114
2021-11-11,1621530.4277419022,1094199.1886474767,1132694.2578577457,1188142.2811496635,1595425.9485708147,1938199.559934947
2021-11-12,1621530.4277419022,1094199.1886474767,1132694.2578577457,1188142.2811496635,1595425.9485708147,1938199.559934947
2021-11-15,1602054.9882510896,1094199.1886474767,1132694.2578577457,1188142.2811496635,1576264.0377044657,1914920.7564016709
2021-11-16,1611552.59983839,1094199.1886474767,1132694.2578577457,1188142.2811496635,1585608.7504009318,1926273.1592206385
2021-11-17,1561289.9587415531,1094199.1886474767,1132694.2578577457,1188142.2811496635,1536155.2708499709,1866194.7128416083
2021-11-18,1690094.6462232561,1094199.1886474767,1132694.2578577457,1188142.2811496635,1662886.3744975508,2020153.7038808635
2021-11-19,1759992.7989163094,1094199.1886474767,1132694.2578577457,1188142.2811496635,1731659.2600726662,2103702.2864249498
2021-11-22,1705088.0667627582,1094199.1886474767,1132694.2578577457,1188142.2811496635,1677638.4209453424,2038075.1937242895
2021-11-23,1693883.0193844824,1094199.1886474767,1132694.2578577457,1188142.2811496635,1666613.7598989496,2024681.909499665
2021-11-24,1743398.6573227674,1094199.1886474767,1132694.2578577457,1188142.2811496635,1715332.2620468177,2083867.47026372
2021-11-26,1680917.1788467632,1094199.1886474767,1132694.2578577457,1188142.2811496635,1653856.6521166952,2009183.9663254567
2021-11-29,1780855.529987289,1094199.1886474767,1132694.2578577457,1188142.2811496635,1752186.1289733301,2128639.306100322
2021-11-30,1743505.3720597036,1094199.1886474767,1132694.2578577457,1188142.2811496635,1715437.2588186883,2083995.0253515735
2021-12-01,1677288.8777909407,1094199.1886474767,1132694.2578577457,1188142.2811496635,1650286.7618731016,2004847.0933384355
2021-12-02,1714158.8194023145,1094199.1886474767,1132694.2578577457,1188142.2811496635,1686563.1465543266,2048917.3761918424
2021-12-03,1637697.7103876998,1094199.1886474767,1132694.2578577457,1188142.2811496635,1611332.959509181,1957524.1557447622
2021-12-06,1602695.276672705,1094199.1886474767,1132694.2578577457,1188142.2811496635,1576894.018335688,1915686.086928792
2021-12-07,1730219.3873111764,1094199.1886474767,1132694.2578577457,1188142.2811496635,1702365.1607208226,2068114.4169138044
2021-12-08,1698151.6088619207,1094199.1886474767,1132694.2578577457,1188142.2811496635,1670813.6307737657,2029784.113013808
2021-12-09,1626866.1645886998,1094199.1886474767,1132694.2578577457,1188142.2811496635,1600675.7871643347,1944577.314327625
2021-12-10,1611285.8129960499,1094199.1886474767,1132694.2578577457,1188142.2811496635,1585346.2584712554,1925954.2715010045
2021-12-13,1611285.8129960499,1020390.2030433007,1132694.2578577457,1188142.2811496635,1478407.0463212472,1796039.4145221468
2021-12-14,1611285.8129960499,1026767.415348816,1139773.3455812982,1195567.906712759,1487646.7622458427,1807264.2622532605
2021-12-15,1611285.8129960499,1103656.3046232695,1225124.6191573124,1285097.3240132662,1487646.7622458427,1942600.2104658948
2021-12-16,1501676.6923903893,1103656.3046232695,1225124.6191573124,1197677.4594295477,1487646.7622458427,1810453.1394495997
2021-12-17,1501676.6923903893,1080873.2491926413,1225124.6191573124,1172953.5015887853,1487646.7622458427,1773079.4987085045
2021-12-20,1501676.6923903893,1077685.1765897209,1221511.0722068108,1169493.8351332522,1487646.7622458427,1767849.7401065086
2021-12-21,1501676.6923903893,1130405.011340457,1281266.7998273033,1226704.9048125583,1487646.7622458427,1854332.0896712265
2021-12-22,1501676.6923903893,1130405.011340457,1281266.7998273033,1240416.997471684,1487646.7622458427,1875059.791447431
2021-12-23,1501676.6923903893,1130405.011340457,1281266.7998273033,1250542.8505122692,1487646.7622458427,1890366.4019898593
2021-12-27,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1973596.0968143116
2021-12-28,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1933862.6869479255
2021-12-29,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1913390.095347428
2021-12-30,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1886922.414617813
2021-12-31,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1875761.3444306261
2022-01-03,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1921043.4006186419
2022-01-04,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1868044.2616154852
2022-01-05,1501676.6923903893,1130405.011340457,1281266.7998273033,1305602.176420451,1487646.7622458427,1760515.3225549283
2022-01-06,1501676.6923903893,1153910.7524109331,1307909.5741752554,1305602.176420451,1487646.7622458427,1797123.632768902
2022-01-07,1501676.6923903893,1115785.5870161366,1307909.5741752554,1305602.176420451,1487646.7622458427,1737746.7393730665
2022-01-10,1501676.6923903893,1122051.0545837025,1307909.5741752554,1305602.176420451,1487646.7622458427,1747504.7035938643
2022-01-11,1501676.6923903893,1139127.5250129509,1307909.5741752554,1305602.176420451,1487646.7622458427,1774099.9394113333
2022-01-12,1501676.6923903893,1139127.5250129509,1307909.5741752554,1305602.176420451,1487646.7622458427,1785707.4524060078
2022-01-13,1501676.6923903893,1139127.5250129509,1307909.5741752554,1305602.176420451,1487646.7622458427,1694888.2298542683
2022-01-14,1501676.6923903893,1154858.8439849077,1325971.7684827745,1305602.176420451,1487646.7622458427,1718294.5884753978
2022-01-18,1501676.6923903893,1110322.4940888227,1274836.564435057,1305602.176420451,1487646.7622458427,1652029.7203354696
2022-01-19,1501676.6923903893,1074487.6639510684,1233692.1654130248,1305602.176420451,1487646.7622458427,1598711.693612679
2022-01-20,1501676.6923903893,1035180.798835852,1188561.287538379,1257840.6893746315,1487646.7622458427,1540227.6858318185
2022-01-21,1501676.6923903893,1001917.8464591802,1150369.8358145785,1217423.1169127387,1487646.7622458427,1490736.3117446345
2022-01-24,1501676.6923903893,1001832.1172004775,1150271.404237971,1217318.9479115484,1487646.7622458427,1490608.756656781
2022-01-25,1501676.6923903893,956909.9856402302,1098693.2580955187,1162734.391287755,1487646.7622458427,1423769.8906215122
2022-01-26,1501676.6923903893,976113.3395896489,1120741.9312556507,1186068.2475544147,1487646.7622458427,1452342.230300711
2022-01-27,1501676.6923903893,940621.4264867053,1079991.2585400492,1142942.2810615702,1487646.7622458427,1399534.4239293344
2022-01-28,1501676.6923903893,979028.1343855427,1124088.6048603137,1189609.9935948898,1487646.7622458427,1456679.1032877322
2022-01-31,1501676.6923903893,1049583.314297916,1205097.7924084782,1275341.0815746267,1487646.7622458427,1561656.9405912177
2022-02-01,1501676.6923903893,1049583.314297916,1212578.592230666,1283257.9256651008,1487646.7622458427,1571351.127268089
2022-02-02,1501676.6923903893,1049583.314297916,1242304.9283662015,1314716.9640246155,1487646.7622458427,1609872.763799866
2022-02-03,1501676.6923903893,1049583.314297916,1178619.698300998,1247319.6202543972,1487646.7622458427,1527344.6219586083
2022-02-04,1501676.6923903893,1049583.314297916,1196878.7557617323,1266642.9699752247,1487646.7622458427,1551006.0907554447
2022-02-07,1501676.6923903893,1049583.314297916,1217008.013178014,1287945.530718671,1487646.7622458427,1577091.1062214994
2022-02-08,1501676.6923903893,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1601326.572913677
2022-02-09,1501676.6923903893,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1703179.3105647499
2022-02-10,1501676.6923903893,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1646991.294365254
2022-02-11,1501676.6923903893,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1527408.3995025351
2022-02-14,1501676.6923903893,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1547689.658471252
2022-02-15,1501676.6923903893,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1689786.0263401256
2022-02-16,1502583.536212931,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1690806.4670429542
2022-02-17,1389001.3474395648,1049583.314297916,1217008.013178014,1307737.6409448558,1487646.7622458427,1562996.2690136803
2022-02-18,1339975.103283396,1049583.314297916,1217008.013178014,1307737.6409448558,1435138.725793292,1507828.6935170125
2022-02-22,1325692.3130783618,1049583.314297916,1217008.013178014,1307737.6409448558,1419841.58684989,1491756.7524474633
2022-02-23,1268844.5409527698,1049583.314297916,1217008.013178014,1307737.6409448558,1358956.5457378575,1427787.8758888994
2022-02-24,1345982.9436077357,1113391.9036917365,1290995.0550297706,1307737.6409448558,1441573.2366186911,1514589.1131732515
2022-02-25,1369164.1388214615,1113391.9036917365,1290995.0550297706,1307737.6409448558,1441573.2366186911,1540674.128639306
2022-02-28,1382086.663292683,1113391.9036917365,1290995.0550297706,1307737.6409448558,1441573.2366186911,1555215.4086546127
2022-03-01,1330623.276363433,1113391.9036917365,1290995.0550297706,1307737.6409448558,1441573.2366186911,1497305.3987690934
2022-03-02,1330623.276363433,1113391.9036917365,1290995.0550297706,1307737.6409448558,1487196.1405164502,1544692.1139066934
2022-03-03,1330623.276363433,1113391.9036917365,1290995.0550297706,1307737.6409448558,1487196.1405164502,1512420.676679741
2022-03-04,1330623.276363433,1113391.9036917365,1290995.0550297706,1307737.6409448558,1487196.1405164502,1462801.7475047035
2022-03-07,1330623.276363433,1036499.1248528932,1290995.0550297706,1307737.6409448558,1487196.1405164502,1361778.1179246786
2022-03-08,1330623.276363433,1044363.1590523203,1300789.9781711542,1317659.5919486524,1487196.1405164502,1372110.0800408174
2022-03-09,1330623.276363433,1117178.2905284977,1391483.710961743,1409529.5086504733,1487196.1405164502,1467776.3959309927
2022-03-10,1330623.276363433,1117178.2905284977,1369959.06504611,1387725.7150865744,1487196.1405164502,1445071.5902930577
2022-03-11,1330623.276363433,1117178.2905284977,1369959.06504611,1353550.106073497,1487196.1405164502,1409483.7207819126
2022-03-14,1330623.276363433,1078253.9790485455,1369959.06504611,1306390.2154998954,1487196.1405164502,1360375.0119582894
2022-03-15,1330623.276363433,1161309.360557067,1369959.06504611,1407018.3975939567,1487196.1405164502,1465161.5166299946
2022-03-16,1330623.276363433,1161309.360557067,1369959.06504611,1500296.986351872,1487196.1405164502,1562294.7160304855
2022-03-17,1330623.276363433,1161309.360557067,1369959.06504611,1500296.986351872,1487196.1405164502,1579514.652890717
2022-03-18,1330623.276363433,1161309.360557067,1369959.06504611,1500296.986351872,1487196.1405164502,1687107.3694952005
2022-03-21,1344757.9733981031,1161309.360557067,1369959.06504611,1500296.986351872,1487196.1405164502,1705028.859338627
2022-03-22,1334194.6766818017,1161309.360557067,1369959.06504611,1500296.986351872,1487196.1405164502,1691635.5751140025
2022-03-23,1289426.4191698576,1161309.360557067,1369959.06504611,1500296.986351872,1487196.1405164502,1634873.5610191652
2022-03-24,1415984.7741137352,1161309.360557067,1369959.06504611,1500296.986351872,1633165.7702870432,1795337.861538952
2022-03-25,1392946.7269896113,1161309.360557067,1369959.06504611,1500296.986351872,1606594.1922127462,1766127.7464204852
2022-03-28,1419455.5716062344,1161309.360557067,1369959.06504611,1500296.986351872,1637168.9119619923,1799738.5120699
2022-03-29,1441437.2890587281,1161309.360557067,1369959.06504611,1500296.986351872,1662522.1425700006,1827609.2987659043
2022-03-30,1392846.1241637417,1161309.360557067,1369959.06504611,1500296.986351872,1606478.159120719,1766000.1913326317
2022-03-31,1372524.3533380951,1161309.360557067,1369959.06504611,1500296.986351872,1583039.4745311642,1740234.0635862113
2022-04-01,1343651.3423135378,1161309.360557067,1369959.06504611,1500296.986351872,1549737.977119272,1703625.7533722373
2022-04-04,1376246.657895268,1161309.360557067,1369959.06504611,1500296.986351872,1587332.6989361818,1744953.6018367931
2022-04-05,1304365.9388114838,1161309.360557067,1369959.06504611,1500296.986351872,1504427.0546825342,1653815.4915654198
2022-04-06,1227706.5854988964,1161309.360557067,1369959.06504611,1500296.986351872,1416009.8385575803,1556618.514621002
2022-04-07,1217696.6043248775,1161309.360557067,1369959.06504611,1500296.986351872,1404464.545900844,1543926.7833795717
2022-04-08,1162918.3656389145,1161309.360557067,1308331.2799405574,1500296.986351872,1341284.527291871,1474473.0380433048
2022-04-11,1102456.0672913229,1100930.71738956,1240308.692523777,1500296.986351872,1271548.6389833444,1397812.4302433112
2022-04-12,1081681.5837492633,1080184.9772662818,1216936.5389438015,1472025.6601957683,1247587.805479666,1371472.3046015499
2022-04-13,1081681.5837492633,1115297.0168453895,1256493.7673999825,1519874.708581038,1288141.3711432768,1416052.8078063712
2022-04-14,1081681.5837492633,1067827.9504616174,1203015.1109034289,1455186.0809357162,1288141.3711432768,1355783.028795561
2022-04-18,1081681.5837492633,1094199.6540081578,1232725.4756237366,1491124.2074053397,1288141.3711432768,1389266.2393571225
2022-04-19,1081681.5837492633,1115045.857763994,1256210.8115455036,1519532.4407098987,1288141.3711432768,1415733.9200867375
2022-04-20,1081681.5837492633,1079079.8773081412,1215691.5331840934,1470519.6815627555,1288141.3711432768,1370069.1986351605
2022-04-21,1081681.5837492633,1013828.7479615591,1142179.602190418,1381598.4886407733,1288141.3711432768,1287222.169074269
2022-04-22,1081681.5837492633,980273.8946871044,1104376.7000320074,1335871.501056567,1288141.3711432768,1244618.7697311777
2022-04-25,1081681.5837492633,999713.6075871255,1126277.4831686914,1362363.0342827467,1288141.3711432768,1269300.6792308427
2022-04-26,1081681.5837492633,943755.3642521814,1063234.9187907435,1286105.7525929175,1288141.3711432768,1198252.495296406
2022-04-27,1081681.5837492633,925018.896780068,1042126.4120466011,1260572.569405928,1288141.3711432768,1174463.471411716
2022-04-28,1081681.5837492633,993685.7896336307,1119486.5426611928,1354148.6053754042,1288141.3711432768,1261647.3739596289
2022-04-29,1081681.5837492633,993685.7896336307,1049596.44660485,1269608.4412040047,1288141.3711432768,1182882.1072100513
2022-05-02,1081681.5837492633,1046512.3485692407,1105395.3411081326,1337103.6653926685,1288141.3711432768,1245766.7655218598
2022-05-03,1081681.5837492633,1046512.3485692407,1109300.1318999443,1341826.9620143902,1288141.3711432768,1250167.4160528078
2022-05-04,1081681.5837492633,1046512.3485692407,1109300.1318999443,1391934.9783491793,1288141.3711432768,1296852.5782072132
2022-05-05,1081681.5837492633,1046512.3485692407,1109300.1318999443,1289939.1527496772,1288141.3711432768,1201824.0377563061
2022-05-06,1081681.5837492633,1037126.836633972,1099351.5157732677,1278370.49870517,1288141.3711432768,1191045.6328326794
2022-05-09,1081681.5837492633,941327.9722059343,997804.9902199137,1160288.083162122,1288141.3711432768,1081029.3695589781
2022-05-10,1081681.5837492633,977148.4171659831,1035774.5606442112,1204440.6385390877,1288141.3711432768,1122165.8853917534
2022-05-11,1081681.5837492633,923556.5886598636,978967.3738853785,1138382.939409209,1288141.3711432768,1060620.5555024075
2022-05-12,1081681.5837492633,898287.9026802944,952182.6381597113,1107236.5631355357,1288141.3711432768,1031601.7730157212
2022-05-13,1081681.5837492633,983312.8658335265,1042308.8588102532,1212038.9852783799,1288141.3711432768,1129245.1927676264
2022-05-16,1081681.5837492633,983312.8658335265,1042308.8588102532,1181782.5054696684,1288141.3711432768,1101055.5183519882
2022-05-17,1081681.5837492633,1035314.9885458765,1042308.8588102532,1244280.618739699,1288141.3711432768,1159284.4159571414
2022-05-18,1081681.5837492633,1035314.9885458765,1042308.8588102532,1159466.640271388,1288141.3711432768,1080264.0390318567
2022-05-19,1081681.5837492633,1046684.0160502768,1053754.687582169,1172199.0050777688,1288141.3711432768,1092126.6622022386
2022-05-20,1081681.5837492633,1046684.0160502768,1053754.687582169,1142763.9681597918,1288141.3711432768,1064702.3183137216
2022-05-23,1081681.5837492633,1059474.4520916243,1066631.5269416252,1156728.497302274,1288141.3711432768,1077712.9372747855
2022-05-24,1081681.5837492633,1059474.4520916243,1019668.9363365495,1105799.0380767507,1288141.3711432768,1030262.4445932587
2022-05-25,1081681.5837492633,1113320.4670208816,1071491.9025822042,1161999.4225178186,1288141.3711432768,1082623.808157148
2022-05-26,1081681.5837492633,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1138492.93663701
2022-05-27,1081681.5837492633,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1199719.3788067221
2022-05-31,1073688.721055034,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1190854.3002008994
2022-06-01,1073688.721055034,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1168404.6047386713
2022-06-02,1073688.721055034,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1249529.6406135398
2022-06-03,1073688.721055034,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1193915.6223093846
2022-06-06,1073688.721055034,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1198124.9402085526
2022-06-07,1081690.2339341836,1113320.4670208816,1071491.9025822042,1221964.7535414184,1288141.3711432768,1207053.7963583022
2022-06-08,1065801.5155027295,1113320.4670208816,1071491.9025822042,1221964.7535414184,1269220.1357434127,1189323.6391466565
2022-06-09,1031509.3174492309,1113320.4670208816,1071491.9025822042,1221964.7535414184,1228382.9370386696,1151057.1127905862
2022-06-10,970126.2829334689,1113320.4670208816,1071491.9025822042,1221964.7535414184,1155284.3513571797,1082560.030613221
2022-06-13,894283.371571815,1113320.4670208816,1071491.9025822042,1221964.7535414184,1064966.0802218565,997927.2298223794
2022-06-14,894283.371571815,1126768.256901814,1071491.9025822042,1221964.7535414184,1077829.7978138505,1009981.1856245415
2022-06-15,894283.371571815,1175934.5151437407,1071491.9025822042,1221964.7535414184,1124860.6383221461,1054051.468477949
2022-06-16,894283.371571815,1175934.5151437407,1071491.9025822042,1221964.7535414184,1061835.2283211595,994993.4628017475
2022-06-17,894283.371571815,1196964.303601218,1090653.8948147811,1221964.7535414184,1061835.2283211595,1012787.3975573201
2022-06-21,894283.371571815,1248671.9555074165,1137769.0441751678,1221964.7535414184,1061835.2283211595,1056538.7926910934
2022-06-22,894283.371571815,1248671.9555074165,1123620.763171903,1221964.7535414184,1061835.2283211595,1043400.618642176
2022-06-23,894283.371571815,1248671.9555074165,1114348.8314464628,1221964.7535414184,1061835.2283211595,1034790.6502120603
2022-06-24,943944.3464738923,1248671.9555074165,1176230.3905918102,1221964.7535414184,1061835.2283211595,1092254.2172900923
2022-06-27,929779.1183386715,1248671.9555074165,1158579.3798256011,1221964.7535414184,1061835.2283211595,1075863.3885009089
2022-06-28,929779.1183386715,1248671.9555074165,1097659.3543406697,1221964.7535414184,1061835.2283211595,1019292.7070378519
2022-06-29,929779.1183386715,1248671.9555074165,1067439.725013308,1221964.7535414184,1061835.2283211595,991230.5877100673
2022-06-30,929779.1183386715,1217901.053502569,1041134.9113033545,1221964.7535414184,1061835.2283211595,966803.7883861093
2022-07-01,929779.1183386715,1166803.68098277,997453.810730168,1221964.7535414184,1061835.2283211595,926241.270448675
2022-07-05,929779.1183386715,1202234.406267725,1027742.1210332736,1221964.7535414184,1061835.2283211595,954367.1673203865
2022-07-06,929779.1183386715,1215571.1418625154,1027742.1210332736,1221964.7535414184,1061835.2283211595,964954.2396122324
2022-07-07,929779.1183386715,1274059.958205933,1027742.1210332736,1221964.7535414184,1061835.2283211595,1011384.2915909308
2022-07-08,929779.1183386715,1274059.958205933,1027742.1210332736,1221964.7535414184,1061835.2283211595,1010108.7407123949
2022-07-11,929779.1183386715,1274059.958205933,1027742.1210332736,1221964.7535414184,1061835.2283211595,966357.3455786216
2022-07-12,929779.1183386715,1268173.9895500187,1027742.1210332736,1221964.7535414184,1061835.2283211595,961892.9175037469
2022-07-13,929779.1183386715,1275068.9814040898,1033329.89811355,1221964.7535414184,1061835.2283211595,967122.676105743
2022-07-14,929779.1183386715,1275068.9814040898,1047503.7716830316,1221964.7535414184,1061835.2283211595,980388.405242514
2022-07-15,929779.1183386715,1275068.9814040898,1047503.7716830316,1221964.7535414184,1061835.2283211595,1005261.6473739595
2022-07-18,929779.1183386715,1275068.9814040898,1070032.8783065912,1221964.7535414184,1061835.2283211595,1026882.2347651392
2022-07-19,981231.4004602638,1275068.9814040898,1070032.8783065912,1221964.7535414184,1061835.2283211595,1083708.0264039033
2022-07-20,1028294.9357342229,1275068.9814040898,1070032.8783065912,1221964.7535414184,1061835.2283211595,1135686.7247042316
2022-07-21,1042327.376312839,1275068.9814040898,1070032.8783065912,1221964.7535414184,1061835.2283211595,1151184.6678784399
2022-07-22,1000114.561238895,1275068.9814040898,1070032.8783065912,1221964.7535414184,1061835.2283211595,1104563.2832679613
