date,SMAcross-20/50(equal-wt),SMAcross-20/50(risk-adj),TopK-Momentum-30d/K10(equal-wt),TopK-Momentum-30d/K10(risk-adj),NDX100-EqualWeight-BH
2021-06-07,1000000.0,1000000.0,1026695.8368470644,1018162.4242016807,1000123.3890454486
2021-06-08,1000000.0,1000000.0,1037316.8973466089,1027672.2181627876,1000420.4848358002
2021-06-09,1000000.0,1000000.0,1033808.165864122,1023650.765322116,1000766.2994822797
2021-06-10,1000000.0,1000000.0,1041401.0859745049,1030632.2250742202,1011085.5313906044
2021-06-11,1000000.0,1000000.0,1047018.1649504156,1034559.1799044836,1015553.3888609891
2021-06-14,1000000.0,1000000.0,1052221.9929805177,1040328.9542748097,1022925.4392215991
2021-06-15,1000000.0,1000000.0,1043869.5836598173,1032461.5934125084,1018422.0375549507
2021-06-16,1000000.0,1000000.0,1058166.747308997,1043474.6352869627,1014150.7044771066
2021-06-17,1000000.0,1000000.0,1088557.9490540314,1073830.4823995803,1022243.7537850618
2021-06-18,1000000.0,1000000.0,1097557.6701316193,1081608.6629701802,1013223.8709132262
2021-06-21,1000000.0,1000000.0,1087481.5809914477,1070594.9519927641,1019782.6869505424
2021-06-22,1000000.0,1000000.0,1105119.2366559256,1088275.037767125,1023443.2579065451
2021-06-23,998642.8996358246,997144.1349179297,1110194.2449367293,1096342.8324947604,1022573.6535670584
2021-06-24,1007213.9804595708,1004583.8854743221,1116786.8799820389,1101018.592537151,1031278.2754669449
2021-06-25,1009779.133462637,1007387.7330113219,1119971.088894209,1103778.2385028426,1034821.6880425211
2021-06-28,1015183.5827321057,1012834.919435729,1132359.307291933,1119839.200925903,1040392.6483925004
2021-06-29,1018760.3971390371,1015644.8314898915,1133619.4092478212,1120541.0825322082,1043284.5714836282
2021-06-30,1014847.6228533486,1013376.5325282679,1107118.907303945,1098243.1312355665,1041175.426886948
2021-07-01,1012999.2160295168,1012974.2241538434,1101144.892645172,1092920.228802578,1040296.8306165372
2021-07-02,1020283.9998809384,1021557.3607071635,1106199.9328771296,1101350.9388824352,1045727.2256056059
2021-07-06,1022166.717587537,1024505.5489254415,1113646.4851192457,1113474.1315705797,1044923.284425687
2021-07-07,1021441.5379088786,1026891.0018060443,1113974.1568228041,1113451.058786201,1044445.3842104072
2021-07-08,1013801.6314161628,1020025.6404999244,1101762.730204004,1105029.0700491273,1035796.1688576875
2021-07-09,1023768.6036203939,1028669.2111408141,1108503.624518246,1108938.814500605,1047044.4103695744
2021-07-12,1024153.5857402271,1029512.0356830801,1101436.120096703,1106606.0817516723,1048158.8574235929
2021-07-13,1023189.072777056,1029597.3015303431,1101571.3662762495,1108662.2182919,1045849.7458730842
2021-07-14,1016400.8091205158,1027652.8905812089,1080785.3946911257,1093225.8929335559,1041712.5580270885
2021-07-15,1008175.460662064,1021485.4413210794,1069513.561836046,1085457.307529038,1035429.3575035869
2021-07-16,1002024.8053793,1018123.4144301232,1071560.2906218204,1087344.8806813573,1028238.1607591076
2021-07-19,994414.7593718925,1009024.066625898,1072356.3358092604,1083319.068792987,1018560.2452552955
2021-07-20,1010892.8971146818,1024525.8891353763,1094830.5649566862,1103520.0624012488,1033736.4222375769
2021-07-21,1021687.2545594415,1031855.6754606997,1101107.3575341948,1109401.9817360255,1043573.1575680453
2021-07-22,1026132.2084730228,1037029.1362663266,1114565.8732604973,1125137.317281786,1046693.4191446527
2021-07-23,1036917.1021836649,1049324.5198797034,1133882.0122187543,1142206.3023742926,1056046.8534618148
2021-07-26,1037584.1840216962,1047346.5302267303,1121357.5483613322,1132005.0828519012,1056674.1637682726
2021-07-27,1029248.0084603131,1041492.4086495914,1103511.4501351106,1122408.3259527741,1047055.1402680381
2021-07-28,1037147.9011574099,1045771.1469116884,1116856.1119739155,1133325.3537037978,1056032.3294084475
2021-07-29,1040832.129235228,1049402.9678027264,1120988.4048304118,1139317.0506692282,1060487.1408385045
2021-07-30,1044207.3220046731,1052986.4946676148,1118620.3446167253,1135005.063899209,1063641.4451191481
2021-08-02,1045564.1061574632,1053090.8899226903,1126778.478400411,1143092.498832009,1064453.541765453
2021-08-03,1053682.857229947,1061950.468739309,1144812.8427798129,1160566.5991400154,1070793.1256920854
2021-08-04,1055940.4655292986,1060075.7393545408,1164210.6766243116,1178767.0420177234,1070633.5066123318
2021-08-05,1068840.1410635023,1072474.2860001102,1167423.4170774454,1176151.9259546301,1081621.716721615
2021-08-06,1064679.7861974775,1068621.2994003051,1162506.6592067622,1169613.6146065758,1078592.621522874
2021-08-09,1064430.8532969477,1067768.7275652727,1158941.3756932444,1163881.991888699,1077893.8277105957
2021-08-10,1059062.8018745242,1063571.0076526012,1147418.9483469927,1157815.3639888396,1073486.0946734946
2021-08-11,1060000.7478352697,1065930.0896180102,1149018.0973735396,1158317.2220176572,1075356.925331514
2021-08-12,1060249.2106247798,1067113.6214992462,1150477.8533273058,1159856.0367573476,1073414.0514678478
2021-08-13,1065626.0645990116,1072247.8020562532,1160017.7450551968,1167799.905632631,1076658.4771635132
2021-08-16,1064292.5359197597,1073855.0491727085,1150561.573728701,1159814.5696472235,1073118.703940255
2021-08-17,1057332.4516044897,1067993.3302722902,1147370.369320979,1155639.67459309,1066822.5850941434
2021-08-18,1048665.8896207511,1057532.6750753545,1137341.0767626613,1143044.6359250273,1059608.9669289277
2021-08-19,1056260.0877077826,1068022.1610960972,1138298.698245654,1147850.4842560329,1063625.6914113327
2021-08-20,1065699.173172184,1076583.4525470338,1149948.079450543,1158827.6601993341,1071649.1027876583
2021-08-23,1075729.6788311421,1084410.8389020562,1168240.0773343837,1180346.9214158996,1085867.129239972
2021-08-24,1080470.309761163,1086640.3517430641,1173108.8063456074,1184947.560251394,1094772.5728468234
2021-08-25,1084490.04242145,1089670.4466299338,1179003.856282093,1189430.8895581607,1098885.1939901959
2021-08-26,1078226.8263715613,1084107.5148030256,1161641.8811644698,1178620.3306032845,1091817.7597332404
2021-08-27,1088372.8527044111,1093116.29714105,1185007.5835024465,1202281.4101404177,1104264.4676275267
2021-08-30,1096422.6111585132,1101150.6561564924,1193132.4282915203,1214387.214066834,1110235.529148098
2021-08-31,1092013.060168641,1097697.6375984692,1186570.9134677718,1206461.9410190077,1108466.0441312308
2021-09-01,1092785.560133554,1099186.028872213,1190465.350739464,1211056.8029168204,1109369.8158875655
2021-09-02,1096418.7356839317,1102857.021066597,1202981.4433969043,1221089.9493566242,1113920.4346614731
2021-09-03,1099628.2466208267,1104297.4859951534,1213838.3103670026,1233930.472383598,1115926.6950212352
2021-09-07,1090962.1794919523,1094878.876746473,1191968.9442081077,1216156.6696192897,1107504.7527995724
2021-09-08,1088366.0142374474,1096083.6387532314,1177040.3502137111,1205178.6538076673,1104304.7218441654
2021-09-09,1087336.5366026666,1092148.8193022888,1175257.3362580985,1202158.5307302785,1103779.666480276
2021-09-10,1083692.462439033,1087547.75995905,1164386.5010166543,1188427.799915731,1100478.8148143513
2021-09-13,1080858.460560521,1085362.4981231587,1149220.1133271789,1173136.7719400583,1100794.8100965316
2021-09-14,1080347.4499943047,1082788.894646844,1158875.9385352116,1184131.4529069334,1098309.7738415413
2021-09-15,1088401.2441169794,1090189.9120978208,1167760.1783606843,1195709.3888233553,1106152.095822474
2021-09-16,1090843.3721049968,1091340.725137688,1178562.9158824713,1211395.539089939,1108338.62613607
2021-09-17,1080069.4416553695,1079621.3645133316,1168915.3116806075,1198764.1106836759,1098771.9115409625
2021-09-20,1058907.1013192777,1061278.451639654,1134725.499560034,1168067.3830157917,1079701.1814019394
2021-09-21,1063070.6716555897,1063539.514639983,1145201.8329737494,1174450.484126027,1081573.941083317
2021-09-22,1075046.4616576105,1074577.2569364903,1155083.563890874,1186027.7342631833,1092863.377637859
2021-09-23,1089372.7729910824,1086638.4038000833,1174358.9599836115,1200415.0068526953,1105544.0032518632
2021-09-24,1090591.734102229,1088449.25352228,1175972.2380356467,1202074.092139748,1105990.880223888
2021-09-27,1080225.5423810272,1076775.4981889974,1149470.3852451716,1176867.0297223185,1098856.5382277095
2021-09-28,1044656.7371904374,1044067.3683686681,1115845.7262568872,1147915.8993325746,1069782.6536898154
2021-09-29,1040354.0817004858,1040514.3534044508,1117362.6926410897,1145571.1792726337,1068206.3244966234
2021-09-30,1037748.7196543354,1036680.260643976,1112196.7972273973,1143314.6777308139,1064990.7498291668
2021-10-01,1045519.6538682322,1043922.6160988142,1137931.191675559,1168986.5430167972,1072479.053470779
2021-10-04,1021290.0320448865,1021505.7343668367,1124731.7426607984,1153699.209674031,1053984.6400960973
2021-10-05,1035324.8408198159,1034953.1352917894,1133876.2224493623,1164624.2145632955,1066243.6386567692
2021-10-06,1044703.0950968188,1043759.4619596277,1142081.4052223903,1173407.6418116451,1072727.4945095612
2021-10-07,1056736.8011586478,1053765.2966693765,1147858.7015590393,1179916.8350449249,1083700.6083662368
2021-10-08,1053430.3383205,1049617.1181208459,1154654.6431506705,1183312.108069766,1078225.4378678137
2021-10-11,1048679.6575159486,1044461.7847409133,1155818.52992899,1182453.701992458,1072214.1192016043
2021-10-12,1051997.6816226903,1046609.2628229916,1166754.3055839355,1195000.1738512039,1071653.2264940224
2021-10-13,1062153.3622964246,1055488.102538354,1170475.700435558,1198880.651555164,1081882.7407944892
2021-10-14,1076326.9097952156,1073099.0862839993,1175285.3561514928,1203437.943988446,1099255.3744399624
2021-10-15,1081252.426715139,1078871.7677415714,1189268.489344593,1219426.2847986384,1102867.2987280954
2021-10-18,1091098.1161021208,1088221.1137790282,1198800.1923294945,1230008.1792495525,1108801.336962973
2021-10-19,1096071.6367960386,1092791.9318792578,1200602.5103702343,1228187.8834956638,1116556.2213635847
2021-10-20,1093117.7383628318,1090136.7845740274,1194840.6911245626,1218619.2422134848,1117427.3884735222
2021-10-21,1105446.1392368097,1101921.9002532023,1196774.7978378283,1221114.953980447,1124528.9474985034
2021-10-22,1100855.9912694206,1097083.714040773,1195504.614000172,1222581.6272381935,1121973.6317514682
2021-10-25,1110297.3113997257,1105940.8319809323,1220219.263361296,1254310.2904800235,1127978.8236914102
2021-10-26,1111346.3438080058,1106917.9792308637,1223664.1671275354,1258501.461924189,1128413.3533402176
2021-10-27,1094830.3349404235,1091154.2871967938,1210106.2044330267,1244427.964396108,1117557.6154466195
2021-10-28,1103437.8597618765,1097791.3874783346,1228225.6192241516,1260489.9222146103,1130072.897109808
2021-10-29,1114306.0313967536,1107689.0248528353,1235481.6991955356,1266920.9138139377,1133835.2312431158
2021-11-01,1120094.5296705908,1109797.133559439,1256084.5287808478,1283384.4321668395,1140814.4331818426
2021-11-02,1128396.8269829017,1117414.4249578966,1273066.8067069403,1298875.479604574,1146335.2111312393
2021-11-03,1131546.9852062697,1120174.3512329482,1282903.0584348256,1306124.5328064158,1154272.7446410954
2021-11-04,1147230.9081734614,1133496.919777099,1317609.7311024624,1341315.4700498562,1167727.4740186096
2021-11-05,1152219.896844363,1137917.6992527775,1312382.780669163,1335252.2499618211,1174423.7318845077
2021-11-08,1157260.1547396965,1140503.6195103123,1340633.1355938881,1367146.6190379902,1177464.3131050614
2021-11-09,1159704.2753042935,1144502.2912907181,1331306.7474612473,1365283.3163519767,1177975.4415792718
2021-11-10,1137718.267680072,1127487.590069237,1284064.3510772712,1309927.4689879934,1160707.7211738096
2021-11-11,1147567.6048400213,1133210.9922991935,1331188.9520215946,1360188.3294678882,1169524.8549916365
2021-11-12,1160659.6110108092,1144940.0839808795,1333360.6990984099,1367841.1644285426,1181541.914654307
2021-11-15,1153792.1436975098,1141738.435087364,1311843.3476384843,1352850.0223325891,1176897.1293969713
2021-11-16,1164074.6016148047,1149076.9645033467,1341358.8207218333,1377234.2708344716,1184221.050245557
2021-11-17,1158131.8030358087,1145254.5334303095,1326958.3300263404,1364309.6001279252,1177351.315821518
2021-11-18,1160855.8441811423,1146820.6417033083,1340952.3644591914,1381506.7608492991,1176760.8998816917
2021-11-19,1158632.7398167069,1144597.800822452,1346655.231294735,1381451.1641619916,1173224.0737423105
2021-11-22,1140227.2660294576,1132606.804688096,1310238.4857891921,1340613.387371394,1157191.874835571
2021-11-23,1136959.3331377944,1132368.8266701782,1300732.014823205,1334134.7471142213,1156029.591658404
2021-11-24,1140201.4011002653,1132772.4463395486,1317648.916724182,1349286.5768514,1158999.252898894
2021-11-26,1114164.0895906084,1108191.7444853722,1284149.2470474874,1319610.1911481463,1134081.4584206587
2021-11-29,1137598.8243135894,1128701.6540562117,1335398.61372785,1363461.0700978795,1153849.6339990192
2021-11-30,1112586.1282859475,1103055.6697032282,1306104.1767677295,1331750.1761504447,1128647.3527533936
2021-12-01,1094998.252734954,1089110.575636557,1287935.1596451458,1320064.179360417,1108769.1955324663
2021-12-02,1109476.1214945202,1104101.573148099,1283400.7271641213,1310438.4473145516,1124744.090049157
2021-12-03,1099737.1896694486,1097865.700906586,1251861.9165853802,1283668.2345577937,1113578.577815011
2021-12-06,1101813.7967806493,1103272.6613958206,1244491.5569327339,1276431.0022465878,1119548.6908588982
2021-12-07,1140163.2406258779,1134324.9710490254,1306837.8998022287,1339227.158004839,1153082.1904678794
2021-12-08,1143105.5768659685,1136451.8643459082,1294501.8220837412,1326047.537797509,1155294.2807120872
2021-12-09,1125425.059558016,1123703.0498259533,1264437.3756757397,1296285.2374590395,1137114.5587224662
2021-12-10,1136605.6531861299,1136647.4857527253,1271641.3090701604,1306934.2650756806,1145322.1097211326
2021-12-13,1121435.6296928658,1125322.994550607,1240017.2051235233,1276751.6487610594,1133366.930028551
2021-12-14,1105563.5487328207,1112149.2890252504,1229737.775443771,1266264.4634842977,1123154.6000026928
2021-12-15,1132939.6991407615,1135537.9845505166,1262741.8487625197,1298609.486355402,1145256.6646780774
2021-12-16,1107094.3242705802,1117140.3382941082,1212087.4048242182,1249129.3666721114,1125340.6893067332
2021-12-17,1099098.204321503,1105383.0138287484,1210162.2791080584,1243334.8310182104,1123997.2144123593
2021-12-20,1090189.9988632845,1097347.749387287,1209852.7309133068,1243358.7353632909,1114244.9707747763
2021-12-21,1114238.6985241994,1115901.8342603117,1241509.078354384,1270020.9519662252,1141457.1743177457
2021-12-22,1126351.0946377653,1127461.1734266665,1255847.2987640866,1283734.8915891054,1151625.829138933
2021-12-23,1136155.7874400355,1136108.4342764912,1267768.3943720383,1293701.5111715524,1161564.5887683507
2021-12-27,1157709.7554447425,1154176.1365489787,1289182.6344940604,1314592.93995647,1174690.6025104525
2021-12-28,1155335.4700933967,1154959.0111752553,1277028.0722465212,1304940.6598106711,1169139.321508394
2021-12-29,1163195.942255647,1163719.0760983594,1287991.4595210287,1315094.7467619525,1171386.0705446866
2021-12-30,1153746.6726237712,1156561.8245578676,1273617.406806399,1303451.336651795,1169529.492385139
2021-12-31,1152740.3375165805,1155866.9431887013,1268261.7257603412,1295351.752651638,1165537.1347724805
2022-01-03,1149844.025896603,1151664.214075566,1279525.9422564446,1304559.8090349894,1163266.725885665
2022-01-04,1145620.5612001528,1151195.4848801454,1279174.0610538598,1302851.2633436897,1151298.6910101976
2022-01-05,1121177.4728229586,1133859.1931150937,1256217.409653262,1283097.0804314145,1120086.356400477
2022-01-06,1122255.1979702327,1133512.9859642736,1256784.9298979237,1280083.8611699773,1122850.7997431308
2022-01-07,1106549.2112289788,1121186.2259123006,1245092.3784688364,1274226.3018170919,1108018.8288692136
2022-01-10,1103948.3726845381,1119219.3194757842,1250083.9119127314,1281266.8878364651,1106639.710298905
2022-01-11,1115606.8236090327,1128312.5168482217,1265197.1299848317,1294595.7245762937,1122443.8909819827
2022-01-12,1118791.4679519094,1130565.7687041494,1260536.2858762618,1290696.2775592853,1125196.8784467625
2022-01-13,1107799.705346609,1124245.567333148,1250390.5680425244,1286334.0795095568,1102056.687894014
2022-01-14,1115726.8912991637,1129862.4822569818,1255748.1968611435,1291838.999764402,1105990.8872030745
2022-01-18,1086687.9642816384,1106282.8567646842,1223350.7754633648,1266674.4392402493,1077792.0204668527
2022-01-19,1073457.0817078939,1097269.7825728308,1214765.9003935663,1256856.3947730917,1069810.400899731
2022-01-20,1058996.067919709,1085924.018436902,1202044.0502029606,1246282.7807966399,1058689.581012104
2022-01-21,1042624.3562875565,1074465.0975398505,1196257.4882548891,1240896.971455481,1033535.3124976123
2022-01-24,1048051.3996176828,1076104.0322580703,1187795.9238609092,1232092.9636433655,1041412.2353667432
2022-01-25,1034235.0263445955,1065037.7298945636,1190258.4246753214,1228677.3468713807,1014317.4388857348
2022-01-26,1031408.4949017651,1057546.512377613,1185038.2974857856,1223082.0903419326,1008736.9948554961
2022-01-27,1026656.3157595223,1055590.377184531,1185770.7874573069,1225700.9788469942,995896.4690919349
2022-01-28,1041962.3746064205,1072280.4638527057,1200668.6935132756,1242015.5806714376,1022353.8443189204
2022-01-31,1051186.0570197345,1080097.653320786,1204262.6385206864,1246779.7712680707,1055488.2706271498
2022-02-01,1054577.9445847506,1080881.9827432039,1216916.8165268828,1259010.3855850338,1063558.767758978
2022-02-02,1055644.4375459235,1077339.153756189,1190070.1316811077,1209754.3248141608,1062215.3657633513
2022-02-03,1042870.7304918107,1064514.7384224746,1171484.1038471845,1193864.6870758056,1035199.5433660019
2022-02-04,1037676.7971415032,1056157.1454978616,1166744.2703226972,1185581.4014268417,1044859.8766308381
2022-02-07,1042699.7770972393,1060891.8932187555,1171872.752605743,1191339.8556238436,1041935.5391010981
2022-02-08,1049744.944449974,1070491.386841852,1169648.7574310268,1192622.5061658788,1053305.2024685945
2022-02-09,1061284.5636538782,1078594.711509108,1186008.4511767474,1204285.6953863178,1078460.8596518256
2022-02-10,1047790.505019895,1061673.3966036956,1172978.9428119755,1189157.0967320388,1059622.721560055
2022-02-11,1042773.5445488744,1058236.424586981,1166018.846587028,1182593.7436197666,1034732.8345406468
2022-02-14,1033519.620164654,1050071.2861992484,1159811.473694973,1177753.0729920955,1032052.6817954532
2022-02-15,1043329.2490278442,1056381.6018982388,1180581.7243020695,1195073.4400069243,1058468.5202972507
2022-02-16,1046997.8911689495,1059121.7228583843,1195248.2437418618,1208761.7974020052,1055167.5783946167
2022-02-17,1034231.8872074387,1049039.2967500773,1172607.506688118,1186955.1718173902,1026646.9536980105
2022-02-18,1028165.1275100455,1047181.6837864863,1148712.8232605925,1168397.1072332193,1014716.1187420222
2022-02-22,1018506.8360800691,1039838.7380162333,1134116.548889708,1157480.7799708028,1004036.596099723
2022-02-23,1009815.6046922763,1029582.5429585611,1116206.6850422616,1143532.9071967748,982113.7391092293
2022-02-24,999021.3814843948,1015378.4873757032,1112407.2614981444,1128558.089105859,1013629.373303627
2022-02-25,1020014.243178948,1038076.2419366359,1137645.4757844906,1153409.7491714288,1029061.5669661753
2022-02-28,1008761.5188480363,1027359.7526795653,1138884.653017544,1152827.1917470098,1031968.1483241093
2022-03-01,992181.9711494519,1009795.6137208478,1125106.7384392878,1140989.7679709075,1019320.6609989571
2022-03-02,1017678.1581000334,1033807.8377394067,1140399.543940408,1154119.2528360002,1037593.6545952866
2022-03-03,1004448.0712539547,1026336.9791020924,1110041.328360856,1131902.6839694413,1023659.6910511378
2022-03-04,994854.6248272475,1021379.9121393085,1095090.7529462376,1121224.1804124299,1008872.9778654946
2022-03-07,955720.247057183,990325.4128308163,1064210.4464253115,1101466.166646139,972304.4958754868
2022-03-08,954988.4090606179,987103.2610241559,1037821.4222279531,1074146.0609948453,967464.3164038565
2022-03-09,977850.653555471,1000988.543621588,1049612.0086303055,1081853.5831580476,1000213.0882691409
2022-03-10,984450.0301259664,1007590.4342389127,1045255.8514323089,1080205.5115863385,989676.458508677
2022-03-11,968044.4538489813,995709.8368209609,1013636.3306987745,1054344.840038171,970544.1290815052
2022-03-14,957708.1176210851,992281.5768159032,988250.4736372791,1036169.6876208903,952809.073680662
2022-03-15,975161.8799916239,1009004.3401017291,1006873.3778061313,1054609.3450558665,978312.1069387657
2022-03-16,993288.3047351743,1022709.3200788788,1022596.967813836,1066308.3175735879,1018401.3252765851
2022-03-17,1014291.784771103,1038612.1381454398,1038632.1566857446,1080186.7747224579,1033704.8396489932
2022-03-18,1022420.7443036693,1041532.2278357485,1056368.3621767496,1089655.5530166538,1054352.6096199434
2022-03-21,1021834.7771072505,1040841.1079436053,1045429.6684533608,1079420.945146994,1045433.0866725026
2022-03-22,1033305.643153581,1048739.2256789994,1070082.0156769108,1095243.606910482,1063241.465864962
2022-03-23,1024949.0534627157,1038993.056027051,1067181.0722112763,1082912.9853009311,1047388.875507022
2022-03-24,1044653.5191957445,1054116.967446132,1089249.0486735138,1102895.1590117249,1067836.556240726
2022-03-25,1043792.4740930275,1056529.3943990269,1090752.244731729,1109608.0116455562,1064254.134321606
2022-03-28,1055674.806747195,1067145.3515450526,1102012.4064336936,1121951.8801150187,1077915.6203611493
2022-03-29,1070458.7402577188,1080777.0231932048,1119808.7021332327,1134280.594641774,1099178.5233942585
2022-03-30,1065924.0155254698,1080428.532099172,1102921.05761902,1120544.367332441,1085713.156485626
2022-03-31,1058103.2750172531,1073922.2755571043,1092448.8386730002,1113363.0314300277,1073473.4291164163
2022-04-01,1061063.6524864512,1078417.1457280288,1107040.690773388,1127079.6070498102,1075656.1757343991
2022-04-04,1070746.5507309842,1086092.952177279,1123024.4417978637,1141344.870550662,1091291.3298741004
2022-04-05,1050174.9315621583,1073364.7389329919,1088237.4695207165,1112482.3624636934,1067729.2978081636
2022-04-06,1036917.8820600793,1068975.6878580337,1053900.6414572743,1083461.003137353,1052834.8166744204
2022-04-07,1042652.3715163113,1074924.5174219762,1060539.569265109,1090744.379807651,1056035.4769448868
2022-04-08,1034405.5347057588,1070300.6709449426,1064930.1454358792,1094852.820637395,1045686.6731929437
2022-04-11,1012693.4900298595,1051349.59168865,1038176.8703089559,1071649.8419255493,1029412.4971699339
2022-04-12,1011797.600442239,1049803.6701926193,1036293.1474379712,1068849.6904559967,1026389.1135091874
2022-04-13,1034079.9272731456,1069427.6725771602,1056869.908078658,1089060.9018616562,1048071.4417391787
2022-04-14,1016513.37540017,1054826.7257093203,1044701.4700400119,1079835.667682088,1028456.579943884
2022-04-18,1012896.1419374011,1049966.6542983667,1036906.2035077813,1070526.9650525108,1024923.7843738337
2022-04-19,1034204.2480834703,1068878.980843146,1057861.1381554662,1086409.9151351056,1048027.7227299473
2022-04-20,1032245.3353713128,1071236.8178450603,1036462.2273834867,1073252.0032271598,1038801.1824210632
2022-04-21,1010497.3760498427,1055284.8211159187,1002661.3134968369,1041722.7548686209,1015034.2366445826
2022-04-22,980327.2604196098,1025334.3564807026,977084.9756568094,1014694.3510723445,989356.8200896
2022-04-25,991566.4415716134,1035250.3181777564,983954.0208482284,1022502.9582118283,1001876.4113357714
2022-04-26,961730.749336401,1009600.3237010089,949517.0479423883,993103.9076696668,968930.7253970525
2022-04-27,962545.1963313918,1011918.6260648299,957023.6880903896,997808.3439754618,967387.4554511238
2022-04-28,977847.6817519524,1026485.719283976,971133.3184181188,1012824.0005293596,992901.0524657886
2022-04-29,942614.0628356372,992894.4029594092,943146.8631433544,983363.769246582,957507.4802889476
2022-05-02,945798.5176017884,992320.3075551034,938547.1799569236,973508.2149209105,970261.7090117203
2022-05-03,942581.1342569739,990435.5155701508,954408.1935306553,987146.6781530677,971355.1639320398
2022-05-04,965577.5061399791,1013540.7714189327,978868.3631496042,1011501.2534600542,999485.2744682785
2022-05-05,933467.0397328914,983818.9638012262,953645.133844791,987105.8252042278,953423.5058742709
2022-05-06,916762.4579249489,970837.9444636137,944644.692075883,980994.4567884264,935321.4574695162
2022-05-09,889057.3288230248,950372.622952379,933680.4495212983,976749.0546231163,891302.08826773
2022-05-10,893022.8573800006,952344.0731254917,927430.4838391229,969925.2722131732,899438.892776082
2022-05-11,887375.7217494177,947481.7902751181,923153.2253537772,967290.7813645382,874775.3980724263
2022-05-12,885261.0635798103,945546.9086182262,911257.4182687352,956422.1308694354,885125.9288122044
2022-05-13,902948.3956032853,962166.2160244675,931545.3873051701,974322.0061391181,924801.1741184166
2022-05-16,905240.0072149425,964183.8758382685,931454.6871892492,975044.6939611263,911401.9676077001
2022-05-17,912643.1675736606,964382.8719995783,939694.9546775605,979520.8925728833,935031.9023623232
2022-05-18,881775.1014785797,933319.5248424502,900369.7368869327,938828.1753527101,893045.411039153
2022-05-19,878398.21845045,930691.5477212673,899845.7868877549,939030.9699200992,901020.9113628586
2022-05-20,862594.6568482355,917980.507952897,904333.1935932204,942564.1103797519,900092.4077001037
2022-05-23,875575.9236277646,927705.4025119155,910285.3539946262,948444.312281516,909643.4876543562
2022-05-24,883564.0615203782,938313.6162259848,905381.0499060646,948291.1377691498,890627.5078053977
2022-05-25,890302.9275985232,942438.3431465154,913852.3068816476,953402.09199484,906434.0712993939
2022-05-26,889202.3051155686,940551.4444421112,934175.2304316447,970011.915420744,929917.3162381075
2022-05-27,902316.918335706,953269.7762158937,956455.4176222101,988329.2709531384,959685.867923383
2022-05-31,892475.435751239,943586.424704914,949450.8470027203,979189.3756867506,952326.3923066378
2022-06-01,886328.3627816654,938776.5498057251,936483.8843578858,967228.8767057317,940774.5127354204
2022-06-02,893776.1006976299,941327.6088665728,969747.0583484421,996052.3970274518,970335.1056090186
2022-06-03,884195.9779475995,933743.7572440143,952604.7896224161,980934.3088538283,950966.4375294624
2022-06-06,883540.0415324613,931790.3624760349,959254.2038138355,984397.3587420527,953862.3739753541
2022-06-07,895744.9669664515,939401.24251199,976025.5767514702,998540.8779690603,965049.8989173984
2022-06-08,888098.9134131182,927008.5167490155,967833.0691036048,986275.2908715974,956743.9454863865
2022-06-09,867193.5734259048,908030.1580165549,929351.711503803,953811.7495942762,1063370.463651328
2022-06-10,846429.1820853073,890002.5580433909,902466.9979466157,926983.892814327,1029444.6858174131
2022-06-13,802253.810898246,850642.7438221228,850269.2075800619,880800.3626717109,978521.2966999987
2022-06-14,806980.6566663039,850302.729983671,858822.9338213595,881077.5504524612,977780.5037815876
2022-06-15,816045.20763106,858513.7115980969,858294.2774366997,881742.8318404317,998837.2359250166
2022-06-16,779977.1763728082,825331.3204664469,828222.1557001469,852440.9198283915,957563.6335936513
2022-06-17,783403.3114232587,831159.2661754622,837965.3673237207,864116.7906964568,971449.6862531294
2022-06-21,807284.2828694232,853845.0768054995,858556.0598276281,881563.3689805212,993012.9334167498
2022-06-22,796059.1084929694,844700.1358478487,855179.0809318281,878758.373341577,991524.3916206515
2022-06-23,795524.9358185577,843924.9602204957,886137.3520380162,902324.8391453151,1008468.1770565911
2022-06-24,818693.8630002098,867040.5600731769,913874.8473116956,924220.5922392433,1043927.2146038101
2022-06-27,813568.721765476,860247.7055505902,888617.8394344904,900719.6204670982,1035287.9272458946
2022-06-28,795894.0244214272,841139.4860549724,854989.2050733026,868621.8449311386,1007881.4264233231
2022-06-29,792897.0741278284,841138.6679173588,859306.9852896371,874246.7033892686,1003953.5818337739
2022-06-30,787190.4209646959,836254.8123717279,844292.7057872972,861585.4789279101,992235.0289004947
2022-07-01,794340.5234693373,843832.4413957132,865152.7362960306,875394.776854541,999912.4368224576
2022-07-05,795739.4491749716,845684.9415689408,900491.4609257353,903187.9564384981,1012086.3008860839
2022-07-06,791618.8597874438,844989.4504909816,888958.3015297302,896370.9199902756,1013242.5594872804
2022-07-07,801505.3640740847,854649.1330429694,903371.9198343192,908906.4878222325,1036792.7272911803
2022-07-08,799694.5884959202,853310.4841009629,907918.8915313615,913086.3273484817,1037268.5412187818
2022-07-11,781222.0429083757,839607.6762096761,866875.128197203,875604.5856518582,1016715.4621276222
2022-07-12,769966.2797915075,828454.1764641092,838092.4309534685,848849.1327329642,1006820.6563243882
2022-07-13,768514.2089970054,827396.4078644112,834848.1489164716,844306.3372890546,1005123.038457441
2022-07-14,762790.8078575056,825522.9639894428,821547.4192495233,835274.4479883565,1003248.2078693799
